ingredient_id,name,strength
46323,BOS TAURUS INTERVERTEBRAL DISC,5 [hp_X]/g
46324,FORMICA RUFA,5 [hp_X]/g
46325,ROSEMARY OIL,2 [hp_X]/g
46326,TIN,7 [hp_X]/g
46327,ONION,3 [hp_X]/g
46328,BARIUM CITRATE,10 [hp_X]/mL
46329,ASPLENIUM SCOLOPENDRIUM WHOLE,3 [hp_X]/mL
46330,BOS TAURUS EYE,30 [hp_X]/mL
46331,CORTISONE,30 [hp_X]/mL
46332,QUERCUS ROBUR WHOLE,17 [hp_X]/mL
46333,BOS TAURUS CARTILAGE,5 [hp_X]/mL
46334,"ECHINACEA, UNSPECIFIED",30 [hp_X]/mL
46335,CENTAUREA BENEDICTA,2 [hp_X]/mL
46336,PAEONIA OFFICINALIS ROOT,2 [hp_X]/mL
46337,CROTALUS DURISSUS TERRIFICUS VENOM,30 [hp_X]/mL
46338,FERROUS ARSENATE,30 [hp_X]/mL
46339,ANISE,3 [hp_X]/mL
46340,URTICA DIOICA ROOT,3 [hp_X]/1
46341,POTASSIUM ALUM,4 [hp_X]/1
46342,BOS TAURUS ADRENAL GLAND,30 [hp_X]/mL
46343,C12-17 ALKANE,2 [hp_X]/mL
46344,APIS MELLIFERA,20 [hp_X]/1
46345,BOS TAURUS NERVE,20 [hp_X]/1
46346,BRYONIA ALBA ROOT,20 [hp_X]/1
46347,LEVISTICUM OFFICINALE ROOT,20 [hp_X]/1
46348,"THYROID, BOVINE",20 [hp_X]/1
46349,EQUINE THYMOCYTE IMMUNE GLOBULIN,30 [hp_X]/mL
46350,BUDESONIDE,90 ug/1
46351,ENGLISH WALNUT,14 [hp_X]/mL
46352,MANDRAGORA OFFICINARUM ROOT,2 [hp_X]/mL
46353,COPPER ARSENATE,6 [hp_X]/g
46354,MERCURIALIS PERENNIS,10 [hp_X]/mL
46355,ECHINACEA PALLIDA,3 [hp_X]/1
46356,PRUNUS SPINOSA FLOWER BUD,2 [hp_X]/1
46357,SWEET MARJORAM,1 [hp_X]/g
46358,ARNICA MONTANA WHOLE,15 [hp_X]/mL
46359,SUS SCROFA MENISCUS,8 [hp_X]/mL
46360,BEEF LUNG,17 [hp_X]/1
46361,BOS TAURUS NASAL MUCOSA,17 [hp_X]/1
46362,EUPATORIUM CANNABINUM FLOWERING TOP,8 [hp_X]/1
46363,FERROUS DISULFIDE,17 [hp_X]/1
46364,PICEA ABIES LEAF,6 [hp_X]/1
46365,PLANTAGO MAJOR LEAF,6 [hp_X]/1
46366,SAGE,6 [hp_X]/1
46367,"THYROID, BOVINE",17 [hp_X]/1
46368,LEAD,5 [hp_X]/g
46369,BETULA PUBESCENS LEAF,4 [hp_X]/mL
46370,CAPSELLA BURSA-PASTORIS,2 [hp_X]/mL
46371,CYTISUS SCOPARIUS FLOWERING TOP,3 [hp_X]/mL
46372,ONONIS REPENS ROOT,2 [hp_X]/mL
46373,PARSLEY,2 [hp_X]/mL
46374,PETROSELINUM CRISPUM ROOT,2 [hp_X]/mL
46375,TARAXACUM OFFICINALE ROOT,3 [hp_X]/mL
46376,STROPHANTHUS KOMBE WHOLE,5 [hp_X]/1
46377,OSTREA EDULIS SHELL,8 [hp_X]/mL
46378,SEPIA OFFICINALIS JUICE,5 [hp_X]/mL
46379,OSTREA EDULIS SHELL,8 [hp_X]/1
46380,HYDROXIDE ION,4 [hp_X]/1
46381,BOS TAURUS PITUITARY GLAND,20 [hp_X]/1
46382,BOS TAURUS THYMUS,5 [hp_X]/1
46383,LYCOPUS VIRGINICUS,3 [hp_X]/1
46384,"THYROID, UNSPECIFIED",30 [hp_X]/1
46385,VESPA CRABRO,6 [hp_X]/1
46386,BOS TAURUS GALLBLADDER,17 [hp_X]/1
46387,BENZOYL PEROXIDE,.1 mg/g
46388,PETROLATUM,41 kg/g
46389,PYRITHIONE ZINC,3 mg/mL
46390,AMOBARBITAL SODIUM,.5 g/5mL
46391,ZINC OXIDE,91 mg/mL
46392,ZINC OXIDE,50.2125 mg/mL
46393,FERRIC OXYHYDROXIDE,500 mg/1
46394,INFLUENZA A VIRUS A/DARWIN/9/2021 SAN-010 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED),60 ug/.5mL
46395,INFLUENZA A VIRUS A/SYDNEY/5/2021 SAN-013 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED),60 ug/.5mL
46396,INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED),60 ug/.5mL
46397,INFLUENZA B VIRUS B/PHUKET/3073/2013 ANTIGEN (FORMALDEHYDE INACTIVATED),60 ug/.5mL
46398,ABELMOSCHUS MOSCHATUS SEED,30 [hp_C]/30[hp_C]
46399,EPINEPHRINE,200 [kp_C]/200[kp_C]
46400,TITANIUM DIOXIDE,3.328 mg/40mL
46401,ZINC OXIDE,.784 mg/40mL
46402,HORSE CHESTNUT,30 [hp_C]/30[hp_C]
46403,ONION,30 [hp_C]/30[hp_C]
46404,ALOE FEROX LEAF,30 [hp_C]/30[hp_C]
46405,ALOE FEROX LEAF,5 [hp_C]/5[hp_C]
46406,ALOE FEROX LEAF,6 [hp_C]/6[hp_C]
46407,ANTIMONY TRISULFIDE,9 [hp_C]/9[hp_C]
46408,TITANIUM DIOXIDE,46 mg/mL
46409,ANTIMONY TRISULFIDE,30 [hp_C]/30[hp_C]
46410,ANTIMONY TRISULFIDE,1 [hp_M]/[hp_M]
46411,"MENTHOL, UNSPECIFIED FORM",.015 g/g
46412,ANTIMONY POTASSIUM TARTRATE,9 [hp_C]/9[hp_C]
46413,ANTIMONY POTASSIUM TARTRATE,200 [kp_C]/200[kp_C]
46414,WATER,98.4 mL/100mL
46415,APIS MELLIFERA,1 [hp_M]/[hp_M]
46416,PIMOZIDE,1 mg/1
46417,SILVER NITRATE,1 [hp_M]/[hp_M]
46418,OCTINOXATE,32 mg/mL
46419,ARNICA MONTANA,6 [hp_X]/6[hp_X]
46420,TITANIUM DIOXIDE,150 mg/mL
46421,TITANIUM DIOXIDE,250 mg/mL
46422,PETROLATUM,46.5 g/100g
46423,TITANIUM DIOXIDE,36.7 mg/g
46424,ATROPA BELLADONNA,200 [kp_C]/200[kp_C]
46425,ALUMINUM CHLOROHYDRATE,13.5 g/60mL
46426,ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY,14.39 g/100mL
46427,CAMPHOR (NATURAL),1.5 g/50g
46428,SALICYLIC ACID,176 mg/1
46429,BROMINE,6 [hp_C]/6[hp_C]
46430,CALCIUM FLUORIDE,12 [hp_X]/12[hp_X]
46431,HEPATITIS A VIRUS STRAIN HM175 ANTIGEN (FORMALDEHYDE INACTIVATED),720 [iU]/mL
46432,CAUSTICUM,9 [hp_C]/9[hp_C]
46433,ANAMIRTA COCCULUS SEED,9 [hp_C]/9[hp_C]
46434,LASMIDITAN,50 mg/1
46435,DROSERA ROTUNDIFOLIA,9 [hp_C]/9[hp_C]
46436,FRAXINUS AMERICANA BARK,30 [hp_C]/30[hp_C]
46437,HISTAMINE DIHYDROCHLORIDE,200 [kp_C]/200[kp_C]
46438,GOLDENSEAL,5 [hp_C]/5[hp_C]
46439,GOLDENSEAL,6 [hp_C]/6[hp_C]
46440,GOLDENSEAL,200 [kp_C]/200[kp_C]
46441,HYOSCYAMUS NIGER,12 [hp_C]/12[hp_C]
46442,EQUISETUM HYEMALE,12 [hp_X]/1.1mL
46443,FERROUS IODIDE,3 [hp_X]/1.1mL
46444,FUMARIA OFFICINALIS FLOWERING TOP,4 [hp_X]/1.1mL
46445,NASTURTIUM OFFICINALE,4 [hp_X]/1.1mL
46446,ATROPA BELLADONNA,34 [hp_C]/mL
46447,CORTICOTROPIN,5 [hp_C]/mL
46448,DATURA STRAMONIUM,89 [hp_C]/mL
46449,EPINEPHRINE,3 [hp_C]/mL
46450,IODINE,3 [hp_C]/mL
46451,NUTMEG,89 [hp_C]/mL
46452,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",89 [hp_C]/mL
46453,PHOSPHORUS,55 [hp_C]/mL
46454,SILVER NITRATE,233 [hp_C]/mL
46455,SODIUM CHLORIDE,89 [hp_C]/mL
46456,SUS SCROFA THYROID,5 [hp_C]/mL
46457,ACONITUM NAPELLUS,1 [hp_M]/mL
46458,NITRIC ACID,1 [hp_M]/mL
46459,SILVER NITRATE,1 [hp_M]/mL
46460,ACONITUM NAPELLUS WHOLE,4 [hp_C]/mL
46461,ARNICA MONTANA WHOLE,3 [hp_C]/mL
46462,ATROPA BELLADONNA,6 [hp_C]/mL
46463,HEKLA LAVA,6 [hp_C]/mL
46464,HYPERICUM PERFORATUM WHOLE,3 [hp_C]/mL
46465,MERCURIUS SOLUBILIS,4 [hp_C]/mL
46466,PLANTAGO MAJOR WHOLE,3 [hp_C]/mL
46467,SALICYLIC ACID,.3 g/15mL
46468,LACHNANTHES CAROLINIANA,6 [hp_C]/6[hp_C]
46469,EUCALYPTUS GLOBULUS LEAF,1 g/100g
46470,OBINUTUZUMAB,1000 mg/40mL
46471,VEMURAFENIB,240 mg/1
46472,TOCILIZUMAB,80 mg/4mL
46473,EMICIZUMAB,60 mg/.4mL
46474,MANGANESE ACETATE TETRAHYDRATE,30 [hp_C]/30[hp_C]
46475,MERCURIC CHLORIDE,30 [hp_C]/30[hp_C]
46476,SODIUM CHLORIDE,3 [hp_X]/1
46477,".ALPHA.-TOCOPHEROL ACETATE, DL-",9.9 mg/1
46478,BETA CAROTENE,920 [iU]/1
46479,VITAMIN A ACETATE,3080 [iU]/1
46480,STRYCHNOS NUX-VOMICA SEED,15 [hp_C]/15[hp_C]
46481,PALLADIUM,30 [hp_C]/30[hp_C]
46482,PHOSPHORIC ACID,6 [hp_C]/6[hp_C]
46483,GADOXETATE DISODIUM,181.43 mg/mL
46484,DROSPIRENONE,.25 mg/1
46485,ESTRADIOL,.045 mg/d
46486,LEVONORGESTREL,.015 mg/d
46487,NIFURTIMOX,30 mg/1
46488,NIFURTIMOX,120 mg/1
46489,PHYTOLACCA AMERICANA ROOT,30 [hp_C]/30[hp_C]
46490,PALIPERIDONE PALMITATE,234 mg/1.5mL
46491,RIVAROXABAN,155 mg/1
46492,PALIPERIDONE PALMITATE,819 mg/2.63mL
46493,BRIVARACETAM,100 mg/1
46494,CAPSAICIN,.075 g/100g
46495,LIDOCAINE,4 g/g
46496,"LACTIC ACID, L-",6 [hp_C]/6[hp_C]
46497,ESTRAMUSTINE PHOSPHATE SODIUM,140 mg/1
46498,DICLOFENAC SODIUM,9.3 mg/g
46499,IRINOTECAN HYDROCHLORIDE,100 mg/5mL
46500,NITROGLYCERIN,160 mg/1
46501,COMFREY ROOT,200 [kp_C]/200[kp_C]
46502,TOBACCO LEAF,9 [hp_C]/9[hp_C]
46503,"THYROID, UNSPECIFIED",30 [hp_C]/30[hp_C]
46504,ZINC,30 [hp_C]/30[hp_C]
46505,CHELIDONIUM MAJUS,200 [hp_C]/mL
46506,ALANINE,8 [hp_X]/mL
46507,ARGININE,8 [hp_X]/mL
46508,BIOTIN,10 [hp_X]/mL
46509,GALIUM APARINE,5 [hp_X]/mL
46510,HISTIDINE,8 [hp_X]/mL
46511,ISOLEUCINE,8 [hp_X]/mL
46512,LEVOCARNITINE,8 [hp_X]/mL
46513,LYSINE,8 [hp_X]/mL
46514,ORNITHINE,8 [hp_X]/mL
46515,PROLINE,8 [hp_X]/mL
46516,SERINE,8 [hp_X]/mL
46517,SODIUM CHLORIDE,200 [hp_C]/mL
46518,SOMATROPIN,60 [hp_X]/mL
46519,SUS SCROFA SKIN,9 [kp_C]/mL
46520,TYROSINE,8 [hp_X]/mL
46521,ACONITUM NAPELLUS WHOLE,200 [hp_C]/mL
46522,ARNICA MONTANA WHOLE,200 [hp_C]/mL
46523,PHENYLEPHRINE HYDROCHLORIDE,7.5 mg/1
46524,"LACTIC ACID, L-",3 [hp_C]/1
46525,ZINC OXIDE,3 [hp_C]/1
46526,PYRANTEL PAMOATE,50 mg/mL
46527,ENFORTUMAB VEDOTIN,30 mg/3mL
46528,IVACAFTOR,50 mg/1
46529,ALUMINUM SULFATE,1191 mg/2030mg
46530,CALCIUM ACETATE,839 mg/2030mg
46531,AVOBENZONE,.07 g/g
46532,HOMOSALATE,.35 g/g
46533,OCTINOXATE,.525 g/g
46534,OCTISALATE,.35 g/g
46535,OXYBENZONE,.42 g/g
46536,SALICYLIC ACID,.4 g/200mL
46537,CAMPHOR (SYNTHETIC),21.78 mg/1
46538,"MENTHOL, UNSPECIFIED FORM",18.67 mg/1
46539,METHYL SALICYLATE,29 mg/1
46540,ALTHAEA OFFICINALIS ROOT,34 [hp_C]/100mL
46541,INULA HELENIUM ROOT,55 [hp_C]/100mL
46542,PINE NEEDLE OIL (PINUS SYLVESTRIS),89 [hp_C]/100mL
46543,SILICON DIOXIDE,89 [hp_C]/100mL
46544,SODIUM CHLORIDE,55 [hp_C]/100mL
46545,URTICA DIOICA WHOLE,8 [hp_C]/100mL
46546,ANGELICA ARCHANGELICA ROOT,12 [hp_X]/100mL
46547,AVENA SATIVA TOP,6 [hp_X]/100mL
46548,HOLY BASIL LEAF,12 [hp_X]/100mL
46549,PASSIFLORA EDULIS FLOWER,12 [hp_X]/100mL
46550,SCUTELLARIA LATERIFLORA WHOLE,12 [hp_X]/100mL
46551,VERBENA HASTATA TOP,12 [hp_X]/100mL
46552,ARCTIUM LAPPA ROOT,12 [hp_X]/100mL
46553,CENTELLA ASIATICA WHOLE,12 [hp_X]/100mL
46554,IRIS VERSICOLOR ROOT,12 [hp_X]/100mL
46555,RUTA GRAVEOLENS WHOLE,12 [hp_X]/100mL
46556,SODIUM CHLORIDE,6 [hp_X]/100mL
46557,TARAXACUM OFFICINALE ROOT,3 [hp_X]/100mL
46558,ZINC OXIDE,57 mg/mL
46559,POTASSIUM CHLORIDE,1.5 g/1
46560,AMIODARONE HYDROCHLORIDE,300 mg/1
46561,PYRITHIONE ZINC,.01 mg/mg
46562,PETROLATUM,.96 g/g
46563,CEFUROXIME SODIUM,750 mg/50mL
46564,FIDAXOMICIN,200 mg/5mL
46565,ALPROSTADIL,40 ug/mL
46566,SODIUM FLUORIDE,.05 g/50g
46567,SODIUM MONOFLUOROPHOSPHATE,.08 g/50g
46568,DEXTROSE,70 g/100mL
46569,ISOPROPYL ALCOHOL,.7 g/1
46570,SERTRALINE HYDROCHLORIDE,200 mg/1
46571,PETROLATUM,568 mg/g
46572,BERBERIS VULGARIS ROOT BARK,32 [hp_X]/mL
46573,ISATIS TINCTORIA WHOLE,32 [hp_X]/mL
46574,NONI FRUIT JUICE,32 [hp_X]/mL
46575,PETIVERIA ALLIACEA ROOT,32 [hp_X]/mL
46576,SCHINUS MOLLE FRUITING TOP,32 [hp_X]/mL
46577,THYMOL,32 [hp_X]/mL
46578,LIDOCAINE HYDROCHLORIDE ANHYDROUS,.8 g/100mL
46579,CYNODON DACTYLON POLLEN,20000 [PNU]/mL
46580,NONOXYNOL-9,280 mg/1
46581,PHENOL,1.4 mg/100mL
46582,METHYL SALICYLATE,105 mg/mL
46583,LOLIUM PERENNE POLLEN,10000 [PNU]/mL
46584,ATRIPLEX WRIGHTII POLLEN,10000 [PNU]/mL
46585,HISTAMINE PHOSPHATE,.275 mg/mL
46586,DIMETHICONE 410,180 mg/1
46587,FRAGARIA VESCA FRUIT,5 [hp_X]/mL
46588,HIPPEASTRUM PUNICEUM WHOLE,9 [hp_C]/mL
46589,OXYTOCIN,16 [hp_X]/mL
46590,RHEUM PALMATUM ROOT,5 [hp_X]/mL
46591,DIHYDRO-.ALPHA.-ERGOCRYPTINE MESYLATE,.222 mg/1
46592,DIHYDRO-.BETA.-ERGOCRYPTINE MESYLATE,.111 mg/1
46593,DIHYDROERGOCORNINE MESYLATE,.333 mg/1
46594,DIHYDROERGOCRISTINE MESYLATE,.333 mg/1
46595,ACONITUM NAPELLUS,4 [hp_X]/912mg
46596,BRYONIA ALBA ROOT,4 [hp_X]/912mg
46597,EUCALYPTUS GLOBULUS LEAF,2 [hp_X]/912mg
46598,EUPATORIUM PERFOLIATUM FLOWERING TOP,6 [hp_X]/912mg
46599,GELSEMIUM SEMPERVIRENS ROOT,4 [hp_X]/912mg
46600,IPECAC,3 [hp_X]/912mg
46601,PELARGONIUM SIDOIDES ROOT,1 [hp_X]/912mg
46602,PHOSPHORUS,6 [hp_X]/912mg
46603,KETOROLAC TROMETHAMINE,4.5 mg/mL
46604,ATROPA BELLADONNA,6 [hp_X]/23g
46605,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",30 [hp_X]/23g
46606,BERBERIS VULGARIS FRUIT,6 [hp_X]/23g
46607,ALUMINUM OXIDE,30 [hp_X]/23g
46608,COFFEA ARABICA FRUIT,30 [hp_X]/23g
46609,COFFEA ARABICA FRUIT,6 [hp_X]/23g
46610,ANACARDIUM OCCIDENTALE FRUIT,30 [hp_X]/55mL
46611,ALLIUM CEPA WHOLE,8 [hp_X]/23g
46612,ALLIUM CEPA WHOLE,30 [hp_X]/23g
46613,BRYONIA ALBA ROOT,6 [hp_X]/23g
46614,HELLEBORUS NIGER ROOT,29 [hp_X]/23g
46615,SODIUM CHLORIDE,15 [hp_C]/23g
46616,TITANIUM DIOXIDE,57.8 mg/mL
46617,ZINC OXIDE,37.4 mg/mL
46618,EQUUS CABALLUS SKIN,20000 [PNU]/mL
46619,RABBIT,.05 g/mL
46620,SAROCLADIUM STRICTUM,40000 [PNU]/mL
46621,SALICYLIC ACID,.623 g/130mL
46622,SALICYLIC ACID,.156 g/8.9mL
46623,SODIUM FLUORIDE,.2592 g/108g
46624,PROCARBAZINE HYDROCHLORIDE,50 mg/1
46625,ATROPA BELLADONNA,6 [hp_X]/50mL
46626,JUNIPER BERRY,3 [hp_X]/50mL
46627,SOLIDAGO VIRGAUREA FLOWERING TOP,1 [hp_X]/50mL
46628,BENZALKONIUM CHLORIDE,.998 g/mL
46629,EPICOCCUM NIGRUM,100 [PNU]/mL
46630,PAROXETINE MESYLATE,40 mg/1
46631,FUSARIUM OXYSPORUM VASINFECTUM,10000 [PNU]/mL
46632,LIDOCAINE,4 mg/100mL
46633,CALCIUM PHOSPHATE,6 [hp_X]/1
46634,CALCIUM SULFATE,6 [hp_X]/1
46635,"SPONGIA OFFICINALIS SKELETON, ROASTED",30 [hp_X]/1
46636,ANEMONE PATENS WHOLE,30 [hp_C]/mL
46637,VIOLA TRICOLOR,12 [hp_X]/1
46638,ZINC,12 [hp_X]/1
46639,AMIODARONE HYDROCHLORIDE,150 mg/3mL
46640,AMIODARONE HYDROCHLORIDE,900 mg/18mL
46641,CARBOPLATIN,50 mg/5mL
46642,CARBOPLATIN,150 mg/15mL
46643,RIVAROXABAN,20 mg/1
46644,JUNIPERUS ASHEI POLLEN,10000 [PNU]/mL
46645,JUNIPERUS VIRGINIANA POLLEN,.0005 g/mL
46646,XANTHIUM STRUMARIUM VAR. CANADENSE POLLEN,40000 [PNU]/mL
46647,XANTHIUM STRUMARIUM VAR. CANADENSE POLLEN,20000 [PNU]/mL
46648,CAMPHOR (SYNTHETIC),.7 mg/1
46649,LEVOMENTHOL,1.4 mg/1
46650,METHYL SALICYLATE,2.8 mg/1
46651,CAMPHOR (SYNTHETIC),4500 mg/120mL
46652,CHLORPHENIRAMINE MALEATE,100 mg/120mL
46653,MENTHOL,4200 mg/120mL
46654,METHYL SALICYLATE,6900 mg/120mL
46655,ALPHA-TOCOPHEROL ACETATE,1 mg/1
46656,LEVOMENTHOL,60 mg/1
46657,METHYL SALICYLATE,200 mg/1
46658,SALICYLIC ACID,25.6 mg/1001
46659,OSILODROSTAT PHOSPHATE,10 mg/1
46660,OXYBUTYNIN CHLORIDE,100 mg/g
46661,MAGNESIUM SULFATE HEPTAHYDRATE,100 kg/100kg
46662,CELTIS OCCIDENTALIS POLLEN,.1 g/mL
46663,BASSIA SCOPARIA POLLEN,40000 [PNU]/mL
46664,TESTOSTERONE,2 mg/d
46665,DARBEPOETIN ALFA,500 ug/mL
46666,DARBEPOETIN ALFA,300 ug/.6mL
46667,DINOPROSTONE,10 mg/241mg
46668,METHYL SALICYLATE,48 g/100mL
46669,AMARANTHUS SPINOSUS POLLEN,.1 g/mL
46670,TELLURIUM,15 [hp_X]/g
46671,GUAIAC,15 [hp_X]/mL
46672,ARCTOSTAPHYLOS UVA-URSI LEAF,15 [hp_X]/mL
46673,TURPENTINE,15 [hp_X]/mL
46674,CONVALLARIA MAJALIS,15 [hp_X]/g
46675,VIPERA BERUS VENOM,15 [hp_X]/g
46676,ALUMINUM,15 [hp_X]/g
46677,BERYLLIUM,16 [hp_X]/g
46678,CADMIUM,15 [hp_X]/g
46679,COBALT,15 [hp_X]/g
46680,MANGANESE,15 [hp_X]/g
46681,NICKEL,15 [hp_X]/g
46682,OSMIUM,16 [hp_X]/g
46683,PLATINUM,15 [hp_X]/g
46684,SILVER,15 [hp_X]/g
46685,STRONTIUM CARBONATE,16 [hp_X]/g
46686,THALLIUM,15 [hp_X]/g
46687,TIN,15 [hp_X]/g
46688,TITANIUM,16 [hp_X]/g
46689,SILYBUM MARIANUM SEED,15 [hp_X]/mL
46690,ELYMUS REPENS POLLEN,40000 [PNU]/mL
46691,THYMUS SERPYLLUM,15 [hp_X]/mL
46692,CALENDULA OFFICINALIS FLOWERING TOP,20 [hp_X]/mL
46693,COMFREY ROOT,20 [hp_X]/mL
46694,DELPHINIUM STAPHISAGRIA SEED,20 [hp_X]/mL
46695,"ECHINACEA, UNSPECIFIED",20 [hp_X]/mL
46696,CALCIUM SULFATE ANHYDROUS,15 [hp_X]/mL
46697,CITHARACANTHUS SPINICRUS,20 [hp_X]/mL
46698,IMPATIENS GLANDULIFERA FLOWER,20 [hp_X]/mL
46699,PROGESTERONE,15 [hp_X]/mL
46700,SALSOLA KALI POLLEN,.001 g/mL
46701,CRISABOROLE,20 mg/g
46702,ARNICA MONTANA WHOLE,1 [hp_X]/100g
46703,ACTIVATED CHARCOAL,9 [hp_X]/60mL
46704,ANTIMONY TRISULFIDE,10 [hp_X]/60mL
46705,ARCTIUM LAPPA ROOT,6 [hp_X]/60mL
46706,ARNICA MONTANA,6 [hp_X]/60mL
46707,BERBERIS VULGARIS ROOT BARK,6 [hp_X]/60mL
46708,CEANOTHUS AMERICANUS LEAF,6 [hp_X]/60mL
46709,CHAMAELIRIUM LUTEUM ROOT,6 [hp_X]/60mL
46710,CINCHONA BARK,8 [hp_X]/60mL
46711,CYNARA SCOLYMUS LEAF,6 [hp_X]/60mL
46712,EQUISETUM ARVENSE TOP,6 [hp_X]/60mL
46713,ERIGERON CANADENSIS,6 [hp_X]/60mL
46714,FUCUS VESICULOSUS,6 [hp_X]/60mL
46715,GINKGO,10 [hp_X]/60mL
46716,GOLDENSEAL,6 [hp_X]/60mL
46717,HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK,6 [hp_X]/60mL
46718,HORSE CHESTNUT,6 [hp_X]/60mL
46719,LESPEDEZA CAPITATA FLOWERING TOP,6 [hp_X]/60mL
46720,RADISH,6 [hp_X]/60mL
46721,RANUNCULUS BULBOSUS,4 [hp_X]/60mL
46722,ROBINIA PSEUDOACACIA BARK,10 [hp_X]/60mL
46723,SILVER NITRATE,10 [hp_X]/60mL
46724,TARAXACUM OFFICINALE,6 [hp_X]/60mL
46725,VIBURNUM PRUNIFOLIUM BARK,6 [hp_X]/60mL
46726,VITIS VINIFERA WHOLE,6 [hp_X]/60mL
46727,PETROLATUM,838 g/g
46728,STANNOUS FLUORIDE,4.54 mg/g
46729,HOMOSALATE,1000 min/mL
46730,AVOCADO,.1 g/mL
46731,SILVER,10 [hp_X]/100mL
46732,ALCOHOL,78.9 mL/100mL
46733,ALCOHOL,640 mL/1000mL
46734,PROPYL ALCOHOL,80.36 g/1000mL
46735,PROPYL ALCOHOL,100 g/500mL
46736,BARLEY,.1 g/mL
46737,ALCOHOL,54.4 mL/80mL
46738,ALCOHOL,204 mL/300mL
46739,WHITE MUSTARD SEED,.1 g/mL
46740,AVOBENZONE,.795 g/30mL
46741,OCTINOXATE,2.38 g/30mL
46742,OCTOCRYLENE,.635 g/30mL
46743,TITANIUM DIOXIDE,2.53 g/30mL
46744,CORYLUS AMERICANA POLLEN,1000 [PNU]/mL
46745,AVOBENZONE,1.2167 g/50mL
46746,HOMOSALATE,5.29 g/50mL
46747,OCTISALATE,2.645 g/50mL
46748,OCTOCRYLENE,2.645 g/50mL
46749,ACER SACCHARUM POLLEN,1000 [PNU]/mL
46750,MORUS ALBA POLLEN,1000 [PNU]/mL
46751,HOMOSALATE,72.75 mg/mL
46752,HOMOSALATE,72.23 mg/mL
46753,TITANIUM DIOXIDE,41.6 mg/mL
46754,HOMOSALATE,98.5 mg/mL
46755,BETULA LENTA POLLEN,.002 g/mL
46756,ARTEMISIA FRIGIDA POLLEN,1000 [PNU]/mL
46757,PLATANUS OCCIDENTALIS POLLEN,1000 [PNU]/mL
46758,HOLCUS LANATUS POLLEN,1000 [PNU]/mL
46759,BENZOCAINE,6.5 g/100mL
46760,ZINC CHLORIDE,.12 g/100mL
46761,ANTHOXANTHUM ODORATUM POLLEN,10000 [PNU]/mL
46762,DACTYLIS GLOMERATA POLLEN,10000 [PNU]/mL
46763,ALOE,4 [hp_X]/g
46764,HYDRASTIS CANADENSIS WHOLE,3 [hp_X]/mL
46765,SALIX NIGRA WHOLE,12 [hp_X]/mL
46766,BACCHARIS HALIMIFOLIA WHOLE,30 [hp_X]/mL
46767,BETULA OCCIDENTALIS WHOLE,30 [hp_X]/mL
46768,CARYA CORDIFORMIS WHOLE,30 [hp_X]/mL
46769,DISTICHLIS SPICATA POLLEN,30 [hp_X]/mL
46770,HYDRASTIS CANADENSIS WHOLE,6 [hp_X]/mL
46771,JUNIPER BERRY,30 [hp_X]/mL
46772,JUNIPERUS DEPPEANA WHOLE,30 [hp_X]/mL
46773,JUNIPERUS OSTEOSPERMA POLLEN,30 [hp_X]/mL
46774,LIGUSTRUM LUCIDUM WHOLE,30 [hp_X]/mL
46775,MELALEUCA QUINQUENERVIA POLLEN,30 [hp_X]/mL
46776,MORUS ALBA WHOLE,30 [hp_X]/mL
46777,PINUS PONDEROSA POLLEN,30 [hp_X]/mL
46778,POPULUS FREMONTII POLLEN,30 [hp_X]/mL
46779,QUERCUS ALBA WHOLE,30 [hp_X]/mL
46780,QUERCUS GAMBELII POLLEN,30 [hp_X]/mL
46781,QUERCUS NIGRA POLLEN,30 [hp_X]/mL
46782,QUERCUS RUBRA BARK,30 [hp_X]/mL
46783,SECALE CEREALE POLLEN,30 [hp_X]/mL
46784,THUJA PLICATA LEAF,30 [hp_X]/mL
46785,TRIADICA SEBIFERA WHOLE,30 [hp_X]/mL
46786,CAFFEINE,65 mg/30mL
46787,LIXISENATIDE,100 ug/mL
46788,LIDOCAINE HYDROCHLORIDE,41.2 mg/g
46789,ANAS PLATYRHYNCHOS FEATHER,20000 [PNU]/mL
46790,ANSER ANSER FEATHER,20000 [PNU]/mL
46791,HYDROCORTISONE ACETATE,5.5 mg/g
46792,METHOTREXATE SODIUM,20 mg/.4mL
46793,MENTHA PIPERITA,3 [hp_X]/100mL
46794,"MENTHOL, UNSPECIFIED FORM",56 mg/g
46795,CAMPHOR (NATURAL),4.09 g/100mL
46796,MENTHOL,4.09 g/100mL
46797,CAMPHOR (SYNTHETIC),5.6 g/100mL
46798,MENTHOL,5.6 g/100mL
46799,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,120 ug/.3mL
46800,CURVULARIA INAEQUALIS,.1 g/mL
46801,AGROSTIS GIGANTEA POLLEN,16667 [BAU]/mL
46802,DACTYLIS GLOMERATA POLLEN,16667 [BAU]/mL
46803,FESTUCA PRATENSIS POLLEN,16667 [BAU]/mL
